GenoWGS	Group	Female	Male	HeadingDate	PlantHeight	GrainYield
ZF105_x_ZM030	hybrid	ZF105	ZM030	148.78951997198	90.435507059118	9.96970820214478
ZF105_x_ZM033	hybrid	ZF105	ZM033	148.890116367788	89.7313064445759	9.80007042926223
ZF105_x_ZM039	hybrid	ZF105	ZM039	149.488426706695	99.5092233711212	10.3052920932357
ZF105_x_ZM041	hybrid	ZF105	ZM041	149.954500734784	92.2601010362931	10.1275725798257
ZF106_x_ZM002	hybrid	ZF106	ZM002	148.166654805022	82.8263745719908	9.08151956164707
ZF106_x_ZM005	hybrid	ZF106	ZM005	148.791825750835	83.491691393662	10.3668011065887
ZF106_x_ZM013	hybrid	ZF106	ZM013	150.52660184776	93.566992153161	10.1916426721989
ZF106_x_ZM015	hybrid	ZF106	ZM015	149.08624420243	88.6693468982325	10.1227610430014
ZF106_x_ZM017	hybrid	ZF106	ZM017	149.563499875437	87.8065213271053	10.7775285196511
ZF106_x_ZM018	hybrid	ZF106	ZM018	149.718671386604	85.6205035546282	9.88611435922972
ZF106_x_ZM021	hybrid	ZF106	ZM021	149.86235405954	85.9476032217893	10.2132478868638
ZF106_x_ZM023	hybrid	ZF106	ZM023	150.051752375411	89.6501968122741	10.4320713334902
ZF106_x_ZM025	hybrid	ZF106	ZM025	149.720714679477	89.687900129668	10.0523688448795
ZF106_x_ZM027	hybrid	ZF106	ZM027	150.204113921254	89.8784895649773	10.3107182421837
ZF106_x_ZM029	hybrid	ZF106	ZM029	149.421833608058	86.7363512895616	10.0327933881085
ZF106_x_ZM031	hybrid	ZF106	ZM031	149.872299122163	89.0812689882727	9.93428476209592
ZF106_x_ZM032	hybrid	ZF106	ZM032	149.453617491054	88.7014868651032	10.0339951891494
ZF106_x_ZM035	hybrid	ZF106	ZM035	150.007163922037	92.417803546833	10.2372548876579
ZF108_x_ZM002	hybrid	ZF108	ZM002	147.804982193256	87.5174828192252	9.51539948863035
ZF108_x_ZM005	hybrid	ZF108	ZM005	152.932019714964	87.59452505726	10.0871151805889
ZF108_x_ZM008	hybrid	ZF108	ZM008	153.327247169552	83.6764738053645	9.80637175786508
ZF109_x_ZM008	hybrid	ZF109	ZM008	152.21605251289	87.0484136426039	10.3779477152421
ZF109_x_ZM012	hybrid	ZF109	ZM012	152.376734883765	97.7620508086579	9.71030315677334
ZF109_x_ZM014	hybrid	ZF109	ZM014	152.339428594316	97.9346539777721	9.5502900305698
ZF109_x_ZM016	hybrid	ZF109	ZM016	152.530019057081	90.4822632161565	10.2063200153964
ZF109_x_ZM019	hybrid	ZF109	ZM019	152.524611590247	90.867318651019	10.3844849235698
ZF109_x_ZM020	hybrid	ZF109	ZM020	151.976172087659	92.3913127144782	10.1113675759697
ZF109_x_ZM030	hybrid	ZF109	ZM030	151.314881056477	93.827712552217	10.4757489748587
ZF109_x_ZM039	hybrid	ZF109	ZM039	152.670295402028	99.0491213644902	10.2552705225121
ZF110_x_ZM002	hybrid	ZF110	ZM002	154.021802507425	85.5429402216133	9.39436143530654
ZF110_x_ZM007	hybrid	ZF110	ZM007	153.382483125181	86.4387537261527	10.3116046711699
ZF110_x_ZM008	hybrid	ZF110	ZM008	152.713831086837	85.6070974849021	10.4559570776778
ZF110_x_ZM013	hybrid	ZF110	ZM013	152.281841413919	95.5697774964553	10.0523596595037
ZF110_x_ZM017	hybrid	ZF110	ZM017	152.015323246495	89.4976308984833	10.2798533857537
ZF110_x_ZM018	hybrid	ZF110	ZM018	151.585450715604	87.3243265788334	9.86100043984207
ZF110_x_ZM027	hybrid	ZF110	ZM027	152.118945300499	90.8575788279748	10.2930041958759
ZF110_x_ZM029	hybrid	ZF110	ZM029	151.878738224193	89.9518875298459	10.1931703906974
ZF110_x_ZM032	hybrid	ZF110	ZM032	152.457881547202	91.5504175699079	9.50917228002926
ZF110_x_ZM035	hybrid	ZF110	ZM035	152.554993638272	92.9487528923259	10.1154560398176
ZF111_x_ZM007	hybrid	ZF111	ZM007	153.522604260208	87.1969059838933	9.81746231861124
ZF111_x_ZM008	hybrid	ZF111	ZM008	152.587320909634	88.7652567786888	10.1110343286398
ZF111_x_ZM013	hybrid	ZF111	ZM013	152.341573354666	95.9765198077207	9.67504370065303
ZF111_x_ZM029	hybrid	ZF111	ZM029	151.825913935249	92.0372365375732	9.9287186680458
ZF111_x_ZM035	hybrid	ZF111	ZM035	152.591947239051	95.0874459177707	10.1761079156102
ZF113_x_ZM005	hybrid	ZF113	ZM005	152.99495934352	88.0119114115989	10.2157483136249
ZF113_x_ZM008	hybrid	ZF113	ZM008	151.648131235786	88.9371944258761	10.3120635819432
ZF113_x_ZM011	hybrid	ZF113	ZM011	151.603766721794	95.5377085593026	10.5740131410509
ZF113_x_ZM012	hybrid	ZF113	ZM012	152.245896027183	99.3189330156294	10.2893949989699
ZF113_x_ZM014	hybrid	ZF113	ZM014	151.521145648705	96.7460679746912	10.1841170820687
ZF113_x_ZM016	hybrid	ZF113	ZM016	152.117727778702	91.3768935220471	10.0940026076851
ZF113_x_ZM019	hybrid	ZF113	ZM019	152.251859639817	91.9154839312472	10.1372664494157
ZF113_x_ZM020	hybrid	ZF113	ZM020	151.736724572455	93.1297695199318	10.1946318468872
ZF113_x_ZM028	hybrid	ZF113	ZM028	151.390076914565	96.8661594807454	10.645436327199
ZF113_x_ZM030	hybrid	ZF113	ZM030	151.504582573837	90.2535594738335	10.2429915270766
ZF113_x_ZM039	hybrid	ZF113	ZM039	152.293165405767	99.2603595026931	10.2105642745935
ZF114_x_ZM007	hybrid	ZF114	ZM007	153.451502328369	83.2651501421949	9.56367287212981
ZF114_x_ZM008	hybrid	ZF114	ZM008	152.715936947002	81.1385643809127	9.91481121130483
ZF115_x_ZM005	hybrid	ZF115	ZM005	154.31423060341	88.9258408496004	9.61753265030473
ZF115_x_ZM008	hybrid	ZF115	ZM008	153.585915871453	88.9034910271766	9.54360674518832
ZF116_x_ZM005	hybrid	ZF116	ZM005	154.717716880731	82.460120826394	9.57488602921555
ZF116_x_ZM013	hybrid	ZF116	ZM013	152.914488560098	96.2560233843172	9.67835896003617
ZF116_x_ZM029	hybrid	ZF116	ZM029	152.806112064155	87.1509451804558	8.63856847609147
ZF116_x_ZM032	hybrid	ZF116	ZM032	153.570735762451	90.2320332005516	9.28537916173903
ZF116_x_ZM035	hybrid	ZF116	ZM035	153.224137316931	92.1359209977921	9.98508069266197
ZF117_x_ZM005	hybrid	ZF117	ZM005	155.31042771513	74.3804745020922	8.80180266863746
ZF117_x_ZM008	hybrid	ZF117	ZM008	153.800169573309	76.9122011216438	9.08503336107324
ZF118_x_ZM002	hybrid	ZF118	ZM002	152.975399267079	79.0693218976755	7.95038665828249
ZF118_x_ZM005	hybrid	ZF118	ZM005	152.515894894267	80.8968263382687	8.68778105880856
ZF124_x_ZM007	hybrid	ZF124	ZM007	147.358957072115	90.7017496712956	8.87194441192295
ZF126_x_ZM005	hybrid	ZF126	ZM005	148.380110868577	94.9592016528646	9.95846877952532
ZF128_x_ZM005	hybrid	ZF128	ZM005	149.377976363466	85.7002107930748	8.94466982413201
ZF128_x_ZM011	hybrid	ZF128	ZM011	150.166115904123	93.1197351446214	10.0231360497488
ZF128_x_ZM012	hybrid	ZF128	ZM012	150.850910480289	99.980036728744	9.75979960764688
ZF128_x_ZM014	hybrid	ZF128	ZM014	150.26910818963	95.2851400741641	9.57570684932777
ZF128_x_ZM016	hybrid	ZF128	ZM016	150.072598500137	91.6316679856624	9.65779159152465
ZF128_x_ZM019	hybrid	ZF128	ZM019	150.501633099816	93.3105849458896	9.90843750487362
ZF128_x_ZM020	hybrid	ZF128	ZM020	149.870131453082	91.2291672754792	9.94327838227822
ZF128_x_ZM022	hybrid	ZF128	ZM022	149.967869210159	96.255545030448	9.59286681836008
ZF128_x_ZM024	hybrid	ZF128	ZM024	149.957365797934	92.7922349333826	9.76431365190302
ZF128_x_ZM026	hybrid	ZF128	ZM026	149.599032456901	92.0865905796975	9.69385625516276
ZF128_x_ZM028	hybrid	ZF128	ZM028	149.753959327411	96.1373405134953	10.0682276620706
ZF128_x_ZM030	hybrid	ZF128	ZM030	149.978520158033	90.7971410983375	9.79897397912909
ZF128_x_ZM033	hybrid	ZF128	ZM033	149.826953217763	92.9587705240379	9.95170716338987
ZF128_x_ZM039	hybrid	ZF128	ZM039	150.891537822001	98.3988310830659	9.69222299647589
ZF128_x_ZM041	hybrid	ZF128	ZM041	150.583272734778	95.8024133539012	9.71547132903886
ZF130_x_ZM005	hybrid	ZF130	ZM005	150.862603622304	81.1282010459107	9.86060415423816
ZF130_x_ZM011	hybrid	ZF130	ZM011	151.160967589771	91.9894795862811	10.8692775441207
ZF130_x_ZM012	hybrid	ZF130	ZM012	151.324166898418	95.7531659830836	10.1318228559634
ZF130_x_ZM014	hybrid	ZF130	ZM014	151.017588337987	92.591636977748	10.1476348960986
ZF130_x_ZM016	hybrid	ZF130	ZM016	151.004622940168	85.9899582489293	10.0544485235357
ZF130_x_ZM019	hybrid	ZF130	ZM019	151.35720436829	88.4165251484432	10.3509444221285
ZF130_x_ZM020	hybrid	ZF130	ZM020	151.028644426854	88.5638181394657	10.3398212309717
ZF130_x_ZM022	hybrid	ZF130	ZM022	150.755333555866	93.5031912348152	10.0957389203993
ZF130_x_ZM028	hybrid	ZF130	ZM028	150.948709537697	92.7444479568067	10.5503450469045
ZF130_x_ZM030	hybrid	ZF130	ZM030	150.328120508127	85.8333742412988	10.0850539032525
ZF130_x_ZM041	hybrid	ZF130	ZM041	150.615508281714	88.8678503217433	10.3166504693656
ZF132_x_ZM007	hybrid	ZF132	ZM007	152.91909790636	83.6855940951945	9.86466777581309
ZF133_x_ZM007	hybrid	ZF133	ZM007	152.08575080952	86.6818864840022	10.1119833074101
ZF134_x_ZM005	hybrid	ZF134	ZM005	152.208069091455	85.0554488620296	10.098937251312
ZF135_x_ZM005	hybrid	ZF135	ZM005	151.608127445862	84.0861323282471	9.86097145682261
ZF136_x_ZM005	hybrid	ZF136	ZM005	152.984510214905	85.089702769908	10.4161587547068
ZF138_x_ZM008	hybrid	ZF138	ZM008	148.481823817083	78.4375151900332	10.1050347273428
ZF139_x_ZM011	hybrid	ZF139	ZM011	149.931965148228	88.9159716965031	10.5824956537069
ZF139_x_ZM012	hybrid	ZF139	ZM012	149.836606650263	90.4954705749342	10.0223694370749
ZF139_x_ZM014	hybrid	ZF139	ZM014	149.295392363939	86.8349959237734	9.81410210683399
ZF139_x_ZM016	hybrid	ZF139	ZM016	150.395616460279	83.0350838667499	10.2076357642817
ZF139_x_ZM019	hybrid	ZF139	ZM019	149.967474728348	84.775925408982	9.95172163584671
ZF139_x_ZM020	hybrid	ZF139	ZM020	149.096735733087	88.2142658019243	10.166973513018
ZF139_x_ZM022	hybrid	ZF139	ZM022	149.531016735845	87.6695156349104	9.94561900844306
ZF139_x_ZM026	hybrid	ZF139	ZM026	149.387790916116	83.9469462877244	10.305124737887
ZF139_x_ZM028	hybrid	ZF139	ZM028	148.932274138426	87.4342825626803	10.5980595819903
ZF139_x_ZM030	hybrid	ZF139	ZM030	149.821129459174	84.9625914865565	10.1495429093006
ZF139_x_ZM033	hybrid	ZF139	ZM033	148.904422377796	87.7953612713164	10.0940772561221
ZF139_x_ZM039	hybrid	ZF139	ZM039	150.591563515266	87.7977523981373	10.3057345542858
ZF139_x_ZM041	hybrid	ZF139	ZM041	149.05830239995	85.2818482028643	9.74273768688247
ZF141_x_ZM007	hybrid	ZF141	ZM007	149.090013810469	83.8838560483034	10.2893727513371
ZF142_x_ZM008	hybrid	ZF142	ZM008	150.786842880362	76.9435799490453	10.1062827984296
ZF143_x_ZM011	hybrid	ZF143	ZM011	151.670781296141	88.5031523609989	10.8613108741933
ZF143_x_ZM012	hybrid	ZF143	ZM012	151.771780637633	94.4866373150618	10.4630954379749
ZF143_x_ZM014	hybrid	ZF143	ZM014	151.701593960588	87.9952567971704	10.3814994982123
ZF143_x_ZM016	hybrid	ZF143	ZM016	152.028770791477	85.2302880248912	9.89808298827739
ZF143_x_ZM019	hybrid	ZF143	ZM019	151.8710050768	85.4738427967036	10.4684116940451
ZF143_x_ZM020	hybrid	ZF143	ZM020	151.913849611288	86.2728689643858	10.0576523568379
ZF143_x_ZM022	hybrid	ZF143	ZM022	151.106211722193	89.8004776284163	10.3525514392283
ZF143_x_ZM024	hybrid	ZF143	ZM024	151.533552930413	86.1408501906343	10.454341886789
ZF143_x_ZM026	hybrid	ZF143	ZM026	150.526189914245	85.5015315691401	10.4312510993331
ZF143_x_ZM028	hybrid	ZF143	ZM028	151.75985166158	90.5460000191821	10.8457702604545
ZF143_x_ZM030	hybrid	ZF143	ZM030	150.109845416758	87.4072389744027	10.5116039031002
ZF143_x_ZM033	hybrid	ZF143	ZM033	150.405413027621	87.4339764664897	10.765584688632
ZF143_x_ZM039	hybrid	ZF143	ZM039	152.314776287861	91.3658993427201	10.4895448282658
ZF143_x_ZM041	hybrid	ZF143	ZM041	151.844888350046	87.6049181632153	10.7366820416555
ZF145_x_ZM005	hybrid	ZF145	ZM005	152.817594237092	89.4935270777785	9.58611634820112
ZF145_x_ZM013	hybrid	ZF145	ZM013	151.915235576906	94.4565227979293	9.93932664895162
ZF145_x_ZM015	hybrid	ZF145	ZM015	151.288248608136	88.5057804491948	10.2098844426543
ZF145_x_ZM017	hybrid	ZF145	ZM017	150.528624667733	88.2235184304911	10.2436401332701
ZF145_x_ZM018	hybrid	ZF145	ZM018	151.148485723373	84.6476239429021	10.0897425828577
ZF145_x_ZM021	hybrid	ZF145	ZM021	150.672393733065	85.304689123112	9.59236134827245
ZF145_x_ZM025	hybrid	ZF145	ZM025	151.438942855054	89.4314587480557	10.2941898363774
ZF145_x_ZM027	hybrid	ZF145	ZM027	151.435128502296	90.5710501591634	9.81014672162352
ZF145_x_ZM029	hybrid	ZF145	ZM029	151.129102486986	87.3596409850026	9.73579969670361
ZF145_x_ZM031	hybrid	ZF145	ZM031	151.827666340391	90.1952341321998	9.73508067922387
ZF145_x_ZM032	hybrid	ZF145	ZM032	151.634386748097	88.993867888607	9.28790099922055
ZF145_x_ZM035	hybrid	ZF145	ZM035	151.91702662516	91.556176527243	9.90901371744642
ZF146_x_ZM008	hybrid	ZF146	ZM008	152.400057358876	88.101595309479	9.38411130220542
ZF147_x_ZM007	hybrid	ZF147	ZM007	152.470904456715	82.883007470401	9.96058025824555
ZF147_x_ZM011	hybrid	ZF147	ZM011	152.260544505521	90.2166487789987	9.94678415489655
ZF147_x_ZM012	hybrid	ZF147	ZM012	152.727603606377	94.8248091641092	9.84182289906936
ZF147_x_ZM014	hybrid	ZF147	ZM014	151.501553288269	91.5765384622416	9.80189240426637
ZF147_x_ZM016	hybrid	ZF147	ZM016	152.59446796643	83.8232393297839	10.0614799486037
ZF147_x_ZM019	hybrid	ZF147	ZM019	152.56283203132	88.1784850348518	10.0296394776496
ZF147_x_ZM020	hybrid	ZF147	ZM020	151.681583812911	89.2362193550897	10.0179771798466
ZF147_x_ZM022	hybrid	ZF147	ZM022	151.68508878106	90.4028565464296	9.91708269379554
ZF147_x_ZM024	hybrid	ZF147	ZM024	152.051430167325	86.9380480377204	9.67147836050984
ZF147_x_ZM026	hybrid	ZF147	ZM026	151.061265558446	86.9510804149739	10.0355906554651
ZF147_x_ZM028	hybrid	ZF147	ZM028	151.27757299969	91.2682245741643	10.5837527513908
ZF147_x_ZM030	hybrid	ZF147	ZM030	151.130521687577	87.6212875532098	10.1919948279685
ZF147_x_ZM033	hybrid	ZF147	ZM033	151.41215964819	89.7278910228624	10.2524772148066
ZF147_x_ZM039	hybrid	ZF147	ZM039	151.665256648736	91.4183462633184	9.93844988844336
ZF147_x_ZM041	hybrid	ZF147	ZM041	152.121819324852	88.2573209579888	9.78642890713981
ZF148_x_ZM008	hybrid	ZF148	ZM008	150.089604103124	83.6948454492532	10.2633478655258
ZF148_x_ZM013	hybrid	ZF148	ZM013	150.796668436678	91.8205869864341	9.80463502569121
ZF148_x_ZM015	hybrid	ZF148	ZM015	150.066592579905	88.2287730436425	10.1325541671097
ZF148_x_ZM017	hybrid	ZF148	ZM017	150.113435676788	90.1870230302267	9.85707341233166
ZF148_x_ZM018	hybrid	ZF148	ZM018	149.199624392789	84.9754667104798	10.1398499628146
ZF148_x_ZM021	hybrid	ZF148	ZM021	150.494973329099	87.7853097122647	10.2556426574462
ZF148_x_ZM023	hybrid	ZF148	ZM023	150.502680973362	89.9842173201481	10.2535764628726
ZF148_x_ZM025	hybrid	ZF148	ZM025	150.155239530348	90.8081965822264	10.2496155241431
ZF148_x_ZM027	hybrid	ZF148	ZM027	150.438810665116	90.3511350113223	10.0117948238484
ZF148_x_ZM029	hybrid	ZF148	ZM029	149.694374447229	87.8076546663865	10.0952816656672
ZF148_x_ZM031	hybrid	ZF148	ZM031	150.593680559912	91.2726320892312	10.126917919767
ZF148_x_ZM032	hybrid	ZF148	ZM032	150.288534614071	89.5939381458166	9.82081390495109
ZF148_x_ZM035	hybrid	ZF148	ZM035	149.95347167515	93.1846426042053	10.2625705685388
ZF149_x_ZM008	hybrid	ZF149	ZM008	151.512950999074	83.419007579652	10.0353423507703
ZF149_x_ZM011	hybrid	ZF149	ZM011	151.731247599991	90.3826020313806	10.5102272374368
ZF149_x_ZM012	hybrid	ZF149	ZM012	152.026000605201	96.3572101886771	10.2477533115545
ZF149_x_ZM014	hybrid	ZF149	ZM014	151.287190484144	94.696756522921	10.1908420561058
ZF149_x_ZM016	hybrid	ZF149	ZM016	152.1168526472	86.1450469748758	9.91615820443229
ZF149_x_ZM019	hybrid	ZF149	ZM019	152.132538114117	89.3872443430563	10.5397783148995
ZF149_x_ZM020	hybrid	ZF149	ZM020	152.031952796157	88.7947564248591	9.94010594893238
ZF149_x_ZM022	hybrid	ZF149	ZM022	151.683428022827	94.8081635753483	10.646964935852
ZF149_x_ZM024	hybrid	ZF149	ZM024	151.392539358572	90.246402547516	10.1344622995141
ZF149_x_ZM026	hybrid	ZF149	ZM026	151.114485043616	91.9983156930467	10.4037361163262
ZF149_x_ZM028	hybrid	ZF149	ZM028	150.343705406693	95.6846337009618	10.6001229566424
ZF149_x_ZM030	hybrid	ZF149	ZM030	150.712250646747	89.287088965254	10.5810627360461
ZF149_x_ZM033	hybrid	ZF149	ZM033	151.287086196986	86.9056028717733	10.2476340751689
ZF149_x_ZM039	hybrid	ZF149	ZM039	151.683345247535	96.8844691795365	10.3456856715914
ZF149_x_ZM041	hybrid	ZF149	ZM041	151.152296022532	93.8481866520892	10.2981374457028
ZF150_x_ZM005	hybrid	ZF150	ZM005	150.845328082704	86.5462059428249	9.74474740234643
ZF150_x_ZM013	hybrid	ZF150	ZM013	151.562459070556	95.3053157461599	9.89752862559328
ZF150_x_ZM015	hybrid	ZF150	ZM015	150.887096620891	89.4305444418939	9.76384385120406
ZF150_x_ZM017	hybrid	ZF150	ZM017	149.986338872304	91.0942531800133	10.4441932566629
ZF150_x_ZM018	hybrid	ZF150	ZM018	150.930244236999	90.7379983891603	10.3215443997101
ZF150_x_ZM021	hybrid	ZF150	ZM021	150.428840648464	92.4248111314801	10.031031835326
ZF150_x_ZM023	hybrid	ZF150	ZM023	151.006767377654	94.2247891382762	9.96286728156862
ZF150_x_ZM025	hybrid	ZF150	ZM025	151.139636708634	91.3500522932625	10.1194652393944
ZF150_x_ZM027	hybrid	ZF150	ZM027	151.059908374345	91.8174191653963	9.84330641902949
ZF150_x_ZM029	hybrid	ZF150	ZM029	150.597072048577	91.0738476959366	9.85901703169505
ZF150_x_ZM031	hybrid	ZF150	ZM031	151.256242713656	93.5734955471695	10.0842907284902
ZF150_x_ZM032	hybrid	ZF150	ZM032	151.30513151652	90.9709036034186	10.1506057403716
ZF150_x_ZM035	hybrid	ZF150	ZM035	150.996205153075	95.8591077431749	10.1485245186288
ZF153_x_ZM007	hybrid	ZF153	ZM007	152.081806449419	82.3064879846795	9.73991986066981
ZF153_x_ZM013	hybrid	ZF153	ZM013	151.806285147127	92.6091684107886	10.1786549857254
ZF153_x_ZM015	hybrid	ZF153	ZM015	150.421497504142	86.6699686014684	10.0536747262427
ZF153_x_ZM017	hybrid	ZF153	ZM017	151.011177056973	86.29675682927	10.2910083117536
ZF153_x_ZM018	hybrid	ZF153	ZM018	150.874613645289	85.943600091737	10.3478506619993
ZF153_x_ZM021	hybrid	ZF153	ZM021	152.067709184904	83.7955116547296	9.9574659070877
ZF153_x_ZM023	hybrid	ZF153	ZM023	151.570553902784	88.6409750920375	10.4768880219879
ZF153_x_ZM025	hybrid	ZF153	ZM025	151.435119506474	88.0663337386126	10.3817315758987
ZF153_x_ZM027	hybrid	ZF153	ZM027	151.234612870138	90.5414517538667	10.2388627010562
ZF153_x_ZM029	hybrid	ZF153	ZM029	150.876329267798	88.5804542297865	9.91041717970298
ZF153_x_ZM031	hybrid	ZF153	ZM031	150.968668908685	90.6820968859667	10.3381710828058
ZF153_x_ZM032	hybrid	ZF153	ZM032	151.577864476811	87.7359110406759	10.0441086185466
ZF153_x_ZM035	hybrid	ZF153	ZM035	151.230498566136	92.2875826117498	10.083465571806
ZF155_x_ZM007	hybrid	ZF155	ZM007	151.523804741761	91.2746714283947	10.2143844720739
ZF156_x_ZM012	hybrid	ZF156	ZM012	153.261410895781	95.3647467163445	9.91234447164338
ZF156_x_ZM014	hybrid	ZF156	ZM014	152.454476832659	95.1270655070698	9.60215541793146
ZF156_x_ZM016	hybrid	ZF156	ZM016	152.517888477541	87.0011830678994	9.86078781725694
ZF156_x_ZM019	hybrid	ZF156	ZM019	152.891768705524	88.4255914257324	9.90793037879938
ZF156_x_ZM020	hybrid	ZF156	ZM020	152.894766147359	92.0175121027867	9.83964985005251
ZF156_x_ZM022	hybrid	ZF156	ZM022	151.942643395665	92.4020786795556	9.99014194922123
ZF156_x_ZM024	hybrid	ZF156	ZM024	152.272123362579	91.4559907712118	10.2480318933614
ZF156_x_ZM028	hybrid	ZF156	ZM028	152.0329283786	95.9719281888978	9.7437867859547
ZF156_x_ZM030	hybrid	ZF156	ZM030	151.687000087458	90.0867749762656	9.35267963122226
ZF156_x_ZM039	hybrid	ZF156	ZM039	152.90046508872	94.1124816773949	9.71833916085606
ZF156_x_ZM041	hybrid	ZF156	ZM041	152.763901113443	90.1512362034133	9.87393787958025
ZF157_x_ZM005	hybrid	ZF157	ZM005	151.241794581754	91.1000297909041	9.94804794004667
ZF157_x_ZM013	hybrid	ZF157	ZM013	150.905624239027	100.16613112203	10.0217664528792
ZF157_x_ZM017	hybrid	ZF157	ZM017	150.911913231576	96.4741815880716	10.0171825823101
ZF157_x_ZM018	hybrid	ZF157	ZM018	151.251579529092	91.5273564177622	10.4185050283496
ZF157_x_ZM021	hybrid	ZF157	ZM021	150.975139543095	92.6247239115941	10.1220878932225
ZF157_x_ZM023	hybrid	ZF157	ZM023	151.433614554657	94.2542748454907	10.1358221984481
ZF157_x_ZM025	hybrid	ZF157	ZM025	150.791469673431	93.0759401105196	9.93148725032073
ZF157_x_ZM027	hybrid	ZF157	ZM027	151.183060406457	94.2575495661767	10.2945950874125
ZF157_x_ZM029	hybrid	ZF157	ZM029	150.972332725515	92.8198466498521	10.0756761339594
ZF157_x_ZM031	hybrid	ZF157	ZM031	151.771648041173	94.4295583479542	9.9704498874156
ZF157_x_ZM032	hybrid	ZF157	ZM032	151.769424445242	92.0096620811343	9.87223053540056
ZF157_x_ZM035	hybrid	ZF157	ZM035	151.359579537527	93.4324087873397	9.87657483887426
ZF159_x_ZM005	hybrid	ZF159	ZM005	153.562748500746	86.7881744037924	10.1189613668451
ZF160_x_ZM007	hybrid	ZF160	ZM007	153.223499457056	89.0590148597728	9.56137220719776
ZF161_x_ZM008	hybrid	ZF161	ZM008	152.154587164642	86.887757525473	10.1455847808789
ZF162_x_ZM007	hybrid	ZF162	ZM007	153.227614714919	86.6297716368946	10.1935550901664
ZF163_x_ZM008	hybrid	ZF163	ZM008	150.68618151982	96.7099833004114	9.93874864761332
ZF165_x_ZM005	hybrid	ZF165	ZM005	152.08329854062	84.0915570898131	10.4278566369944
ZF168_x_ZM013	hybrid	ZF168	ZM013	152.518038695006	94.1303609946865	9.65424957083117
ZF168_x_ZM015	hybrid	ZF168	ZM015	150.098712346784	91.718360557872	10.0664365345173
ZF168_x_ZM017	hybrid	ZF168	ZM017	150.755465642739	91.475395591727	10.3421790391529
ZF168_x_ZM018	hybrid	ZF168	ZM018	150.711568796379	87.8644425896462	10.0809534837757
ZF168_x_ZM021	hybrid	ZF168	ZM021	150.892849698564	87.1923810600191	9.81671253045914
ZF168_x_ZM023	hybrid	ZF168	ZM023	152.252984850142	91.9315128749684	9.78267083452797
ZF168_x_ZM025	hybrid	ZF168	ZM025	150.971806260053	89.8669856366487	10.0251394093553
ZF168_x_ZM027	hybrid	ZF168	ZM027	151.458922883425	91.349429327224	10.3504558358336
ZF168_x_ZM029	hybrid	ZF168	ZM029	151.308667720554	88.7656963962462	10.1847830480412
ZF168_x_ZM031	hybrid	ZF168	ZM031	151.439336589048	90.6185577952237	10.071413358158
ZF168_x_ZM032	hybrid	ZF168	ZM032	151.676599277243	90.4774988397662	9.85636807181747
ZF168_x_ZM035	hybrid	ZF168	ZM035	152.001446107015	92.8848705817615	10.0338181310588
ZF169_x_ZM011	hybrid	ZF169	ZM011	150.225578251263	92.461807229474	10.5907909075284
ZF169_x_ZM012	hybrid	ZF169	ZM012	150.037264284579	92.8338949464492	10.113246522202
ZF169_x_ZM014	hybrid	ZF169	ZM014	149.549395919058	92.3910815375284	9.68149825221089
ZF169_x_ZM016	hybrid	ZF169	ZM016	149.267832754043	87.2652316066503	10.2667264318378
ZF169_x_ZM019	hybrid	ZF169	ZM019	150.524895999997	88.5981759216751	10.248404970492
ZF169_x_ZM020	hybrid	ZF169	ZM020	150.298517905496	90.4497373845264	10.3602717996799
ZF169_x_ZM022	hybrid	ZF169	ZM022	150.05199442929	90.1773497098741	10.3530987849174
ZF169_x_ZM024	hybrid	ZF169	ZM024	150.117143428189	91.7916743875633	10.4404479089422
ZF169_x_ZM026	hybrid	ZF169	ZM026	149.235461737827	86.8558583800811	10.1422369119264
ZF169_x_ZM028	hybrid	ZF169	ZM028	149.538444828517	90.4737260432188	10.1659625927959
ZF169_x_ZM030	hybrid	ZF169	ZM030	149.660307423713	88.5399527840546	10.2154757622838
ZF169_x_ZM033	hybrid	ZF169	ZM033	149.174312373441	87.7307936283577	10.3731655257544
ZF169_x_ZM039	hybrid	ZF169	ZM039	151.064236558426	93.0533655951619	9.9918654881268
ZF169_x_ZM041	hybrid	ZF169	ZM041	150.520614694075	89.7934308921796	10.4550338405874
ZF170_x_ZM005	hybrid	ZF170	ZM005	152.420554195338	89.1207520805824	10.2196205392758
ZF170_x_ZM013	hybrid	ZF170	ZM013	151.736551545723	91.9475148690616	10.0775443736358
ZF170_x_ZM015	hybrid	ZF170	ZM015	150.564994763649	87.6907687512183	10.1556751858406
ZF170_x_ZM017	hybrid	ZF170	ZM017	150.818912941307	87.7171509359754	10.3649663265283
ZF170_x_ZM018	hybrid	ZF170	ZM018	151.459782570003	85.8916574819124	10.1524668343649
ZF170_x_ZM021	hybrid	ZF170	ZM021	151.297976175209	85.2668781737705	10.1806980509713
ZF170_x_ZM023	hybrid	ZF170	ZM023	152.147733285612	91.1156199384932	10.7314114259073
ZF170_x_ZM025	hybrid	ZF170	ZM025	151.21546803734	89.7745578873916	10.646767439708
ZF170_x_ZM027	hybrid	ZF170	ZM027	151.254445401495	92.9300868365811	10.3512393091491
ZF170_x_ZM029	hybrid	ZF170	ZM029	151.32723822464	88.0621603168695	10.2227381617352
ZF170_x_ZM031	hybrid	ZF170	ZM031	150.639731616323	91.4689633822579	10.238942043741
